id,userid,itemid,rating
41008,272,87,3.10
41009,272,88,1.60
41010,272,89,0.00
41011,272,90,4.60
41012,272,91,2.30
41013,272,92,4.10
41014,272,93,0.70
41015,272,94,1.30
41016,272,95,1.90
41017,272,96,2.00
41018,272,97,3.50
41019,272,98,2.00
41020,272,99,3.10
41021,272,100,0.00
41022,272,101,2.50
41023,272,102,4.80
41024,272,103,1.80
41025,272,104,0.40
41026,272,105,1.00
41027,272,106,2.30
41028,272,107,2.00
41029,272,108,3.20
41030,272,109,3.00
41031,272,110,1.60
41032,272,111,1.30
41033,272,112,1.10
41034,272,113,4.80
41035,272,114,1.00
41036,272,115,0.00
41037,272,116,2.80
41038,272,117,0.40
41039,272,118,1.00
41040,272,119,2.50
41041,272,120,3.10
41042,272,121,4.20
41043,272,122,2.00
41044,272,123,5.00
41045,272,124,4.90
41046,272,125,0.90
41047,272,126,2.70
41048,272,127,2.80
41049,272,128,3.80
41050,272,129,5.00
41051,272,130,3.80
41052,272,131,3.30
41053,272,132,1.70
41054,272,133,1.30
41055,272,134,3.20
41056,272,120,2.90
41057,272,136,1.50
41058,272,137,2.40
41059,272,138,2.50
41060,272,139,4.70
41061,272,140,3.60
41062,272,141,2.60
41063,272,142,1.50
41064,272,143,3.00
41065,272,144,0.50
41066,272,145,3.80
41067,272,146,0.70
41068,272,147,2.60
41069,272,148,2.00
41070,272,149,0.20
41071,272,150,2.80
41072,272,151,3.80
41073,273,1,3.10
41074,273,2,3.70
41075,273,3,2.00
41076,273,4,2.20
41077,273,5,2.00
41078,273,6,4.50
41079,273,7,0.10
41080,273,8,1.30
41081,273,9,2.90
41082,273,10,5.00
41083,273,11,1.80
41084,273,12,0.00
41085,273,13,1.80
41086,273,14,1.40
41087,273,15,0.30
41088,273,16,3.90
41089,273,17,3.40
41090,273,18,1.20
41091,273,19,0.90
41092,273,20,1.20
41093,273,21,2.10
41094,273,22,3.10
41095,273,23,3.10
41096,273,24,0.50
41097,273,25,1.80
41098,273,26,1.40
41099,273,27,1.10
41100,273,28,0.40
41101,273,29,1.20
41102,273,30,1.00
41103,273,31,0.60
41104,273,32,2.60
41105,273,33,0.60
41106,273,34,4.50
41107,273,35,1.80
41108,273,36,5.00
41109,273,37,4.30
41110,273,38,4.60
41111,273,39,3.20
41112,273,40,3.40
41113,273,41,3.90
41114,273,42,2.80
41115,273,43,3.10
41116,273,44,2.70
41117,273,45,0.20
41118,273,46,3.90
41119,273,47,3.70
41120,273,48,4.40
41121,273,49,4.20
41122,273,50,4.10
41123,273,51,3.70
41124,273,52,1.80
41125,273,53,4.60
41126,273,54,3.70
41127,273,55,1.40
41128,273,56,4.60
41129,273,57,3.00
41130,273,58,3.40
41131,273,59,0.20
41132,273,60,3.10
41133,273,61,2.50
41134,273,62,4.50
41135,273,63,0.50
41136,273,64,0.40
41137,273,65,4.80
41138,273,66,2.70
41139,273,67,3.70
41140,273,68,2.80
41141,273,69,0.30
41142,273,70,3.70
41143,273,71,4.20
41144,273,72,3.40
41145,273,73,4.20
41146,273,74,1.60
41147,273,75,3.70
41148,273,76,4.60
41149,273,77,3.00
41150,273,78,2.30
41151,273,79,2.70
41152,273,80,2.00
41153,273,81,3.40
41154,273,82,4.40
41155,273,83,2.10
41156,273,84,2.10
41157,273,85,4.80
41158,273,86,1.20
41159,273,87,2.00
41160,273,88,2.60
41161,273,89,3.70
41162,273,90,4.90
41163,273,91,4.70
41164,273,92,2.60
41165,273,93,0.70
41166,273,94,1.10
41167,273,95,4.00
41168,273,96,1.70
41169,273,97,2.50
41170,273,98,0.60
41171,273,99,0.30
41172,273,100,0.20
41173,273,101,4.90
41174,273,102,2.00
41175,273,103,4.30
41176,273,104,3.10
41177,273,105,1.30
41178,273,106,1.90
41179,273,107,3.60
41180,273,108,2.20
41181,273,109,0.90
41182,273,110,2.80
41183,273,111,0.20
41184,273,112,0.30
41185,273,113,0.40
41186,273,114,3.90
41187,273,115,2.60
41188,273,116,4.60
41189,273,117,2.60
41190,273,118,2.20
41191,273,119,4.50
41192,273,120,4.00
41193,273,121,3.40
41194,273,122,4.40
41195,273,123,0.50
41196,273,124,2.40
41197,273,125,2.50
41198,273,126,0.70
41199,273,127,0.50
41200,273,128,2.50
41201,273,129,2.70
41202,273,130,3.80
41203,273,131,0.10
41204,273,132,3.60
41205,273,133,4.20
41206,273,134,0.10
41207,273,120,3.20
41208,273,136,3.70
41209,273,137,3.10
41210,273,138,1.80
41211,273,139,2.90
41212,273,140,0.30
41213,273,141,3.90
41214,273,142,1.10
41215,273,143,2.30
41216,273,144,2.80
41217,273,145,3.30
41218,273,146,0.50
41219,273,147,3.80
41220,273,148,2.10
41221,273,149,4.00
41222,273,150,2.90
41223,273,151,0.90
41224,274,1,2.20
41225,274,2,1.70
41226,274,3,0.10
41227,274,4,0.00
41228,274,5,3.80
41229,274,6,1.00
41230,274,7,0.10
41231,274,8,2.60
41232,274,9,0.20
41233,274,10,1.00
41234,274,11,4.90
41235,274,12,4.70
41236,274,13,0.50
41237,274,14,0.40
41238,274,15,4.80
41239,274,16,3.20
41240,274,17,3.10
41241,274,18,2.30
41242,274,19,3.50
41243,274,20,4.40
41244,274,21,3.30
41245,274,22,1.50
41246,274,23,4.30
41247,274,24,2.90
41248,274,25,3.40
41249,274,26,0.80
41250,274,27,2.60
41251,274,28,3.60
41252,274,29,1.40
41253,274,30,1.70
41254,274,31,4.60
41255,274,32,1.50
41256,274,33,2.80
41257,274,34,4.10
41258,274,35,1.30
41259,274,36,4.80
41260,274,37,2.40
41261,274,38,2.60
41262,274,39,0.80
41263,274,40,1.00
41264,274,41,4.30
41265,274,42,1.60
41266,274,43,3.30
41267,274,44,2.20
41268,274,45,3.60
41269,274,46,3.80
41270,274,47,4.80
41271,274,48,0.50
41272,274,49,4.30
41273,274,50,4.20
41274,274,51,0.80
41275,274,52,2.00
41276,274,53,2.70
41277,274,54,4.90
41278,274,55,1.00
41279,274,56,0.40
41280,274,57,2.70
41281,274,58,3.20
41282,274,59,4.50
41283,274,60,4.00
41284,274,61,4.10
41285,274,62,2.90
41286,274,63,0.20
41287,274,64,1.60
41288,274,65,2.90
41289,274,66,4.80
41290,274,67,1.90
41291,274,68,0.10
41292,274,69,1.90
41293,274,70,4.10
41294,274,71,4.30
41295,274,72,2.20
41296,274,73,3.70
41297,274,74,4.70
41298,274,75,1.00
41299,274,76,2.00
41300,274,77,2.60
41301,274,78,0.40
41302,274,79,3.10
41303,274,80,2.80
41304,274,81,1.20
41305,274,82,3.90
41306,274,83,2.60
41307,274,84,1.10
41308,274,85,1.60
41309,274,86,0.10
41310,274,87,0.50
41311,274,88,0.00
41312,274,89,1.20
41313,274,90,1.70
41314,274,91,2.80
41315,274,92,0.70
41316,274,93,3.40
41317,274,94,2.30
41318,274,95,2.60
41319,274,96,4.40
41320,274,97,1.80
41321,274,98,4.90
41322,274,99,5.00
41323,274,100,0.30
41324,274,101,3.20
41325,274,102,1.90
41326,274,103,2.20
41327,274,104,1.50
41328,274,105,5.00
41329,274,106,0.70
41330,274,107,5.00
41331,274,108,0.40
41332,274,109,1.00
41333,274,110,1.10
41334,274,111,1.00
41335,274,112,2.20
41336,274,113,4.00
41337,274,114,0.90
41338,274,115,3.50
41339,274,116,4.50
41340,274,117,4.00
41341,274,118,2.20
41342,274,119,0.10
41343,274,120,3.10
41344,274,121,2.90
41345,274,122,2.20
41346,274,123,4.70
41347,274,124,0.10
41348,274,125,1.80
41349,274,126,2.00
41350,274,127,3.90
41351,274,128,5.00
41352,274,129,2.70
41353,274,130,2.50
41354,274,131,3.10
41355,274,132,1.10
41356,274,133,0.50
41357,274,134,1.60
41358,274,120,4.20
41359,274,136,2.30
41360,274,137,2.30
41361,274,138,0.30
41362,274,139,0.90
41363,274,140,3.10
41364,274,141,0.10
41365,274,142,1.90
41366,274,143,2.70
41367,274,144,0.60
41368,274,145,2.20
41369,274,146,4.80
41370,274,147,4.70
41371,274,148,0.10
41372,274,149,2.20
41373,274,150,1.60
41374,274,151,2.40
41375,275,1,1.90
41376,275,2,1.10
41377,275,3,1.70
41378,275,4,1.50
41379,275,5,1.60
41380,275,6,0.40
41381,275,7,2.50
41382,275,8,0.70
41383,275,9,1.00
41384,275,10,1.20
41385,275,11,3.90
41386,275,12,0.50
41387,275,13,2.20
41388,275,14,3.20
41389,275,15,4.40
41390,275,16,0.50
41391,275,17,2.20
41392,275,18,3.40
41393,275,19,0.80
41394,275,20,2.50
41395,275,21,3.40
41396,275,22,3.50
41397,275,23,0.80
41398,275,24,1.60
41399,275,25,0.60
41400,275,26,3.30
41401,275,27,1.70
41402,275,28,1.80
41403,275,29,4.40
41404,275,30,3.60
41405,275,31,5.00
41406,275,32,4.20
41407,275,33,0.80
41408,275,34,4.70
41409,275,35,4.80
41410,275,36,4.80
41411,275,37,2.30
41412,275,38,4.50
41413,275,39,4.80
41414,275,40,1.50
41415,275,41,4.20
41416,275,42,4.00
41417,275,43,0.80
41418,275,44,1.50
41419,275,45,1.80
41420,275,46,4.00
41421,275,47,4.90
41422,275,48,2.20
41423,275,49,4.60
41424,275,50,1.40
41425,275,51,4.00
41426,275,52,3.10
41427,275,53,1.80
41428,275,54,3.70
41429,275,55,0.50
41430,275,56,3.00
41431,275,57,2.70
41432,275,58,2.60
41433,275,59,2.40
41434,275,60,3.90
41435,275,61,2.40
41436,275,62,5.00
41437,275,63,4.30
41438,275,64,2.10
41439,275,65,4.60
41440,275,66,0.80
41441,275,67,2.70
41442,275,68,2.60
41443,275,69,1.60
41444,275,70,0.20
41445,275,71,4.30
41446,275,72,3.90
41447,275,73,3.50
41448,275,74,0.40
41449,275,75,4.20
41450,275,76,4.60
41451,275,77,2.20
41452,275,78,3.90
41453,275,79,4.80
41454,275,80,1.80
41455,275,81,2.50
41456,275,82,3.80
41457,275,83,0.10
41458,275,84,2.40
41459,275,85,2.10
41460,275,86,3.60
41461,275,87,2.50
41462,275,88,2.10
41463,275,89,3.90
41464,275,90,4.70
41465,275,91,1.70
41466,275,92,2.90
41467,275,93,4.20
41468,275,94,2.80
41469,275,95,1.00
41470,275,96,3.80
41471,275,97,1.50
41472,275,98,4.30
41473,275,99,2.10
41474,275,100,2.20
41475,275,101,3.10
41476,275,102,2.50
41477,275,103,5.00
41478,275,104,4.80
41479,275,105,4.00
41480,275,106,3.60
41481,275,107,4.10
41482,275,108,3.30
41483,275,109,1.90
41484,275,110,2.70
41485,275,111,2.80
41486,275,112,0.40
41487,275,113,2.40
41488,275,114,1.60
41489,275,115,2.90
41490,275,116,0.20
41491,275,117,3.50
41492,275,118,1.20
41493,275,119,2.20
41494,275,120,4.60
41495,275,121,2.50
41496,275,122,1.10
41497,275,123,3.70
41498,275,124,0.60
41499,275,125,2.20
41500,275,126,4.30
41501,275,127,1.40
41502,275,128,1.00
41503,275,129,4.00
41504,275,130,2.90
41505,275,131,1.70
41506,275,132,4.60
41507,275,133,2.20
41508,275,134,4.30
41509,275,120,0.60
41510,275,136,0.20
41511,275,137,2.50
41512,275,138,3.90
41513,275,139,0.40
41514,275,140,3.30
41515,275,141,3.00
41516,275,142,0.80
41517,275,143,0.90
41518,275,144,1.00
41519,275,145,0.20
41520,275,146,0.60
41521,275,147,1.00
41522,275,148,1.20
41523,275,149,3.80
41524,275,150,3.50
41525,275,151,1.20
41526,276,1,2.70
41527,276,2,4.40
41528,276,3,3.30
41529,276,4,3.90
41530,276,5,1.00
41531,276,6,4.70
41532,276,7,0.50
41533,276,8,3.80
41534,276,9,2.90
41535,276,10,4.90
41536,276,11,3.60
41537,276,12,3.60
41538,276,13,4.80
41539,276,14,0.50
41540,276,15,2.20
41541,276,16,2.10
41542,276,17,2.50
41543,276,18,4.30
41544,276,19,3.20
41545,276,20,1.10
41546,276,21,0.30
41547,276,22,1.40
41548,276,23,3.00
41549,276,24,2.00
41550,276,25,3.20
41551,276,26,3.80
41552,276,27,3.60
41553,276,28,1.10
41554,276,29,1.20
41555,276,30,4.30
41556,276,31,3.20
41557,276,32,4.30
41558,276,33,2.10
41559,276,34,4.90
41560,276,35,3.60
41561,276,36,1.80
41562,276,37,4.00
41563,276,38,1.20
41564,276,39,4.80
41565,276,40,1.80
41566,276,41,2.00
41567,276,42,4.80
41568,276,43,0.70
41569,276,44,2.00
41570,276,45,3.50
41571,276,46,0.50
41572,276,47,3.00
41573,276,48,0.90
41574,276,49,3.30
41575,276,50,1.00
41576,276,51,0.50
41577,276,52,4.80
41578,276,53,4.70
41579,276,54,1.60
41580,276,55,2.70
41581,276,56,4.00
41582,276,57,3.90
41583,276,58,0.20
41584,276,59,3.70
41585,276,60,1.20
41586,276,61,3.90
41587,276,62,0.70
41588,276,63,0.50
41589,276,64,4.40
41590,276,65,1.30
41591,276,66,2.80
41592,276,67,0.90
41593,276,68,0.70
41594,276,69,0.80
41595,276,70,3.30
41596,276,71,3.10
41597,276,72,3.50
41598,276,73,0.50
41599,276,74,1.40
41600,276,75,4.80
41601,276,76,3.00
41602,276,77,4.60
41603,276,78,2.50
41604,276,79,1.50
41605,276,80,3.60
41606,276,81,2.90
41607,276,82,4.50
41608,276,83,4.10
41609,276,84,1.60
41610,276,85,2.50
41611,276,86,4.20
41612,276,87,2.80
41613,276,88,4.10
41614,276,89,4.80
41615,276,90,1.20
41616,276,91,3.90
41617,276,92,1.50
41618,276,93,4.70
41619,276,94,4.80
41620,276,95,2.30
41621,276,96,2.20
41622,276,97,1.30
41623,276,98,4.80
41624,276,99,3.40
41625,276,100,2.60
41626,276,101,4.90
41627,276,102,2.40
41628,276,103,0.80
41629,276,104,2.20
41630,276,105,2.60
41631,276,106,4.20
41632,276,107,2.90
41633,276,108,4.70
41634,276,109,0.10
41635,276,110,2.60
41636,276,111,0.10
41637,276,112,3.00
41638,276,113,0.60
41639,276,114,2.90
41640,276,115,4.30
41641,276,116,3.70
41642,276,117,1.70
41643,276,118,3.60
41644,276,119,2.60
41645,276,120,0.90
41646,276,121,0.10
41647,276,122,3.40
41648,276,123,3.50
41649,276,124,0.30
41650,276,125,0.60
41651,276,126,3.80
41652,276,127,1.80
41653,276,128,3.30
41654,276,129,1.50
41655,276,130,1.90
41656,276,131,2.30
41657,276,132,0.30
41658,276,133,4.90
41659,276,134,3.20
41660,276,120,4.60
41661,276,136,3.40
41662,276,137,4.00
41663,276,138,1.00
41664,276,139,0.60
41665,276,140,0.20
41666,276,141,4.70
41667,276,142,0.90
41668,276,143,4.30
41669,276,144,0.60
41670,276,145,1.60
41671,276,146,1.90
41672,276,147,3.00
41673,276,148,3.00
41674,276,149,1.00
41675,276,150,2.40
41676,276,151,1.20
41677,277,1,1.50
41678,277,2,2.00
41679,277,3,0.20
41680,277,4,4.60
41681,277,5,2.10
41682,277,6,1.00
41683,277,7,4.00
41684,277,8,4.30
41685,277,9,0.60
41686,277,10,2.40
41687,277,11,1.40
41688,277,12,1.60
41689,277,13,0.70
41690,277,14,3.20
41691,277,15,3.80
41692,277,16,2.10
41693,277,17,3.10
41694,277,18,1.90
41695,277,19,0.80
41696,277,20,4.00
41697,277,21,0.10
41698,277,22,3.00
41699,277,23,2.90
41700,277,24,3.90
41701,277,25,4.60
41702,277,26,0.30
41703,277,27,2.70
41704,277,28,4.40
41705,277,29,4.40
41706,277,30,4.20
41707,277,31,2.00
41708,277,32,2.20
41709,277,33,0.30
41710,277,34,0.70
41711,277,35,0.70
41712,277,36,1.20
41713,277,37,1.30
41714,277,38,0.10
41715,277,39,2.30
41716,277,40,0.10
41717,277,41,4.00
41718,277,42,4.40
41719,277,43,0.60
41720,277,44,4.70
41721,277,45,3.20
41722,277,46,1.20
41723,277,47,2.10
41724,277,48,1.70
41725,277,49,1.70
41726,277,50,1.60
41727,277,51,2.10
41728,277,52,4.60
41729,277,53,2.50
41730,277,54,2.10
41731,277,55,0.00
41732,277,56,1.40
41733,277,57,5.00
41734,277,58,4.10
41735,277,59,1.10
41736,277,60,1.50
41737,277,61,1.10
41738,277,62,0.70
41739,277,63,4.50
41740,277,64,4.00
41741,277,65,4.30
41742,277,66,2.00
41743,277,67,3.20
41744,277,68,3.50
41745,277,69,2.40
41746,277,70,0.20
41747,277,71,3.10
41748,277,72,2.60
41749,277,73,0.10
41750,277,74,2.40
41751,277,75,1.80
41752,277,76,1.70
41753,277,77,1.20
41754,277,78,0.60
41755,277,79,2.70
41756,277,80,3.90
41757,277,81,0.30
41758,277,82,4.00
41759,277,83,3.70
41760,277,84,4.20
41761,277,85,3.80
41762,277,86,0.90
41763,277,87,2.90
41764,277,88,1.30
41765,277,89,4.40
41766,277,90,4.40
41767,277,91,3.40
41768,277,92,5.00
41769,277,93,0.70
41770,277,94,2.50
41771,277,95,1.00
41772,277,96,2.50
41773,277,97,4.00
41774,277,98,0.70
41775,277,99,1.90
41776,277,100,4.00
41777,277,101,1.60
41778,277,102,1.90
41779,277,103,1.90
41780,277,104,3.50
41781,277,105,4.20
41782,277,106,2.10
41783,277,107,2.90
41784,277,108,3.20
41785,277,109,3.30
41786,277,110,0.90
41787,277,111,1.30
41788,277,112,4.10
41789,277,113,2.30
41790,277,114,5.00
41791,277,115,0.40
41792,277,116,1.50
41793,277,117,0.70
41794,277,118,0.50
41795,277,119,0.50
41796,277,120,0.30
41797,277,121,0.20
41798,277,122,3.30
41799,277,123,2.50
41800,277,124,1.70
41801,277,125,2.30
41802,277,126,2.60
41803,277,127,0.20
41804,277,128,3.80
41805,277,129,1.30
41806,277,130,4.80
41807,277,131,3.20
41808,277,132,4.60
41809,277,133,4.60
41810,277,134,4.60
41811,277,120,4.80
41812,277,136,3.70
41813,277,137,3.20
41814,277,138,2.60
41815,277,139,0.30
41816,277,140,0.30
41817,277,141,1.20
41818,277,142,3.40
41819,277,143,4.10
41820,277,144,1.70
41821,277,145,1.50
41822,277,146,0.20
41823,277,147,1.30
41824,277,148,5.00
41825,277,149,3.60
41826,277,150,0.70
41827,277,151,5.00
41828,278,1,4.00
41829,278,2,3.50
41830,278,3,1.50
41831,278,4,1.30
41832,278,5,0.90
41833,278,6,0.20
41834,278,7,4.30
41835,278,8,0.00
41836,278,9,4.10
41837,278,10,3.20
41838,278,11,1.80
41839,278,12,4.60
41840,278,13,0.10
41841,278,14,0.00
41842,278,15,4.20
41843,278,16,4.30
41844,278,17,0.70
41845,278,18,4.40
41846,278,19,4.90
41847,278,20,1.70
41848,278,21,0.70
41849,278,22,4.50
41850,278,23,1.00
41851,278,24,4.50
41852,278,25,4.90
41853,278,26,1.70
41854,278,27,1.90
41855,278,28,3.00
41856,278,29,1.90
41857,278,30,1.10
41858,278,31,2.90
41859,278,32,3.60
41860,278,33,0.20
41861,278,34,3.20
41862,278,35,2.60
41863,278,36,1.60
41864,278,37,1.00
41865,278,38,4.20
41866,278,39,1.90
41867,278,40,3.60
41868,278,41,0.10
41869,278,42,1.80
41870,278,43,0.70
41871,278,44,3.40
41872,278,45,2.90
41873,278,46,0.30
41874,278,47,1.40
41875,278,48,1.80
41876,278,49,2.30
41877,278,50,1.20
41878,278,51,1.70
41879,278,52,1.70
41880,278,53,1.80
41881,278,54,0.80
41882,278,55,4.90
41883,278,56,0.20
41884,278,57,2.10
41885,278,58,2.30
41886,278,59,1.60
41887,278,60,0.30
41888,278,61,3.70
41889,278,62,0.80
41890,278,63,4.60
41891,278,64,1.30
41892,278,65,2.90
41893,278,66,2.40
41894,278,67,3.90
41895,278,68,4.40
41896,278,69,2.60
41897,278,70,0.10
41898,278,71,2.70
41899,278,72,2.80
41900,278,73,1.60
41901,278,74,0.40
41902,278,75,0.30
41903,278,76,3.10
41904,278,77,3.80
41905,278,78,2.50
41906,278,79,1.60
41907,278,80,0.50
41908,278,81,1.20
41909,278,82,4.50
41910,278,83,3.90
41911,278,84,2.40
41912,278,85,3.50
41913,278,86,2.40
41914,278,87,1.80
41915,278,88,1.90
41916,278,89,0.00
41917,278,90,0.20
41918,278,91,3.90
41919,278,92,2.10
41920,278,93,2.70
41921,278,94,1.40
41922,278,95,4.20
41923,278,96,4.90
41924,278,97,2.70
41925,278,98,0.30
41926,278,99,3.00
41927,278,100,2.30
41928,278,101,2.80
41929,278,102,2.70
41930,278,103,0.20
41931,278,104,2.40
41932,278,105,4.30
41933,278,106,1.60
41934,278,107,3.70
41935,278,108,0.20
41936,278,109,4.60
41937,278,110,1.70
41938,278,111,0.60
41939,278,112,0.70
41940,278,113,1.40
41941,278,114,0.50
41942,278,115,2.90
41943,278,116,0.90
41944,278,117,4.10
41945,278,118,4.60
41946,278,119,3.20
41947,278,120,3.60
41948,278,121,2.20
41949,278,122,3.00
41950,278,123,2.10
41951,278,124,4.40
41952,278,125,4.40
41953,278,126,1.20
41954,278,127,3.20
41955,278,128,3.00
41956,278,129,3.60
41957,278,130,1.30
41958,278,131,0.80
41959,278,132,1.50
41960,278,133,1.00
41961,278,134,3.90
41962,278,120,3.70
41963,278,136,0.80
41964,278,137,4.60
41965,278,138,0.30
41966,278,139,4.40
41967,278,140,2.30
41968,278,141,1.00
41969,278,142,4.20
41970,278,143,2.30
41971,278,144,0.20
41972,278,145,0.30
41973,278,146,5.00
41974,278,147,4.10
41975,278,148,2.60
41976,278,149,0.90
41977,278,150,5.00
41978,278,151,5.00
41979,279,1,3.70
41980,279,2,4.20
41981,279,3,3.40
41982,279,4,4.20
41983,279,5,3.90
41984,279,6,2.20
41985,279,7,2.40
41986,279,8,3.70
41987,279,9,3.10
41988,279,10,1.20
41989,279,11,4.10
41990,279,12,1.10
41991,279,13,1.60
41992,279,14,0.80
41993,279,15,3.00
41994,279,16,3.60
41995,279,17,1.70
41996,279,18,0.30
41997,279,19,4.60
41998,279,20,3.30
41999,279,21,2.90
42000,279,22,2.60
42001,279,23,3.20
42002,279,24,2.10
42003,279,25,1.40
42004,279,26,2.50
42005,279,27,3.60
42006,279,28,2.10
42007,279,29,1.30
42008,279,30,3.10
42009,279,31,3.50
42010,279,32,4.10
42011,279,33,2.00
42012,279,34,0.20
42013,279,35,4.80
42014,279,36,0.90
42015,279,37,3.30
42016,279,38,2.30
42017,279,39,1.90
42018,279,40,3.00
42019,279,41,3.80
42020,279,42,1.40
42021,279,43,2.70
42022,279,44,0.80
42023,279,45,0.80
42024,279,46,3.10
42025,279,47,2.60
42026,279,48,3.90
42027,279,49,2.50
42028,279,50,2.50
42029,279,51,1.40
42030,279,52,2.00
42031,279,53,1.70
42032,279,54,3.80
42033,279,55,0.20
42034,279,56,1.40
42035,279,57,0.30
42036,279,58,4.40
42037,279,59,3.50
42038,279,60,1.60
42039,279,61,0.10
42040,279,62,0.60
42041,279,63,4.70
42042,279,64,0.80
42043,279,65,4.20
42044,279,66,0.60
42045,279,67,3.50
42046,279,68,4.70
42047,279,69,2.70
42048,279,70,0.30
42049,279,71,4.00
42050,279,72,3.30
42051,279,73,4.20
42052,279,74,1.70
42053,279,75,4.30
42054,279,76,1.90
42055,279,77,2.90
42056,279,78,0.20
42057,279,79,1.10
42058,279,80,5.00
42059,279,81,3.20
42060,279,82,4.20
42061,279,83,4.30
42062,279,84,2.50
42063,279,85,2.00
42064,279,86,1.20
42065,279,87,2.70
42066,279,88,3.90
42067,279,89,0.40
42068,279,90,0.70
42069,279,91,1.00
42070,279,92,0.20
42071,279,93,3.80
42072,279,94,3.70
42073,279,95,0.60
42074,279,96,3.10
42075,279,97,1.40
42076,279,98,0.70
42077,279,99,1.30
42078,279,100,5.00
42079,279,101,1.90
42080,279,102,4.40
42081,279,103,2.70
42082,279,104,4.10
42083,279,105,3.90
42084,279,106,1.80
42085,279,107,2.00
42086,279,108,4.40
42087,279,109,4.50
42088,279,110,1.80
42089,279,111,1.40
42090,279,112,3.30
42091,279,113,2.30
42092,279,114,4.50
42093,279,115,2.40
42094,279,116,3.30
42095,279,117,3.90
42096,279,118,1.40
42097,279,119,2.70
42098,279,120,3.00
42099,279,121,4.20
42100,279,122,1.30
42101,279,123,1.10
42102,279,124,1.50
42103,279,125,2.40
42104,279,126,4.30
42105,279,127,4.80
42106,279,128,1.20
42107,279,129,1.10
42108,279,130,1.10
42109,279,131,0.70
42110,279,132,4.50
42111,279,133,4.70
42112,279,134,3.70
42113,279,120,2.30
42114,279,136,4.50
42115,279,137,5.00
42116,279,138,2.60
42117,279,139,4.90
42118,279,140,0.90
42119,279,141,0.00
42120,279,142,1.90
42121,279,143,0.40
42122,279,144,1.90
42123,279,145,3.70
42124,279,146,4.60
42125,279,147,0.20
42126,279,148,0.80
42127,279,149,3.60
42128,279,150,1.60
42129,279,151,2.80
42130,280,1,4.70
42131,280,2,0.00
42132,280,3,0.10
42133,280,4,2.40
42134,280,5,0.70
42135,280,6,1.00
42136,280,7,3.80
42137,280,8,3.00
42138,280,9,3.90
42139,280,10,0.30
42140,280,11,4.30
42141,280,12,4.80
42142,280,13,2.00
42143,280,14,3.60
42144,280,15,4.50
42145,280,16,2.30
42146,280,17,2.80
42147,280,18,4.20
42148,280,19,0.00
42149,280,20,4.20
42150,280,21,1.90
42151,280,22,1.70
42152,280,23,1.50
42153,280,24,0.70
42154,280,25,2.70
42155,280,26,4.30
42156,280,27,4.90
42157,280,28,3.80
42158,280,29,3.50
42159,280,30,4.20
42160,280,31,4.60
42161,280,32,1.80
42162,280,33,3.20
42163,280,34,0.50
42164,280,35,5.00
42165,280,36,4.00
42166,280,37,0.30
42167,280,38,0.50
42168,280,39,1.80
42169,280,40,0.10
42170,280,41,1.80
42171,280,42,3.70
42172,280,43,1.70
42173,280,44,4.80
42174,280,45,1.80
42175,280,46,1.70
42176,280,47,0.90
42177,280,48,0.30
42178,280,49,1.50
42179,280,50,2.40
42180,280,51,0.20
42181,280,52,4.90
42182,280,53,2.40
42183,280,54,1.40
42184,280,55,3.30
42185,280,56,2.60
42186,280,57,4.20
42187,280,58,4.10
42188,280,59,3.00
42189,280,60,3.80
42190,280,61,1.10
42191,280,62,2.80
42192,280,63,1.80
42193,280,64,2.70
42194,280,65,1.20
42195,280,66,2.30
42196,280,67,3.60
42197,280,68,3.00
42198,280,69,2.80
42199,280,70,0.60
42200,280,71,0.70
42201,280,72,2.90
42202,280,73,0.40
42203,280,74,3.90
42204,280,75,3.20
42205,280,76,2.70
42206,280,77,3.00
42207,280,78,4.80
42208,280,79,3.40
42209,280,80,4.80
42210,280,81,4.30
42211,280,82,4.80
42212,280,83,1.80
42213,280,84,0.10
42214,280,85,0.70
42215,280,86,3.40
42216,280,87,2.50
42217,280,88,3.00
42218,280,89,1.50
42219,280,90,1.10
42220,280,91,3.40
42221,280,92,3.80
42222,280,93,0.60
42223,280,94,3.80
42224,280,95,1.20
42225,280,96,1.90
42226,280,97,2.70
42227,280,98,1.90
42228,280,99,1.00
42229,280,100,4.30
42230,280,101,4.00
42231,280,102,2.70
42232,280,103,2.40
42233,280,104,4.30
42234,280,105,0.40
42235,280,106,2.50
42236,280,107,2.10
42237,280,108,1.30
42238,280,109,2.00
42239,280,110,0.60
42240,280,111,2.40
42241,280,112,4.90
42242,280,113,3.60
42243,280,114,2.20
42244,280,115,3.40
42245,280,116,0.00
42246,280,117,1.70
42247,280,118,3.70
42248,280,119,3.30
42249,280,120,4.90
42250,280,121,1.60
42251,280,122,3.60
42252,280,123,3.50
42253,280,124,0.50
42254,280,125,3.20
42255,280,126,3.20
42256,280,127,2.00
42257,280,128,4.10
42258,280,129,1.00
42259,280,130,2.80
42260,280,131,3.20
42261,280,132,0.20
42262,280,133,3.50
42263,280,134,5.00
42264,280,120,0.40
42265,280,136,4.20
42266,280,137,4.40
42267,280,138,2.50
42268,280,139,1.30
42269,280,140,4.20
42270,280,141,4.60
42271,280,142,3.50
42272,280,143,4.00
42273,280,144,1.20
42274,280,145,0.20
42275,280,146,4.20
42276,280,147,3.20
42277,280,148,3.30
42278,280,149,3.40
